1461742673686	G	0.0	0.0	GazeData TS:380051204
1461742673696	G	0.0	0.0	GazeData TS:380051221
1461742673716	G	0.0	0.0	GazeData TS:380051238
1461742673726	G	0.0	0.0	GazeData TS:380051254
1461742673746	G	0.0	0.0	GazeData TS:380051271
1461742673777	G	0.0	0.0	GazeData TS:380051288
1461742673777	G	0.0	0.0	GazeData TS:380051304
1461742673808	G	729.2871	821.8543	GazeData TS:380051321
1461742673808	G	708.5461	691.8887	GazeData TS:380051338
1461742673838	G	702.6786	627.6185	GazeData TS:380051354
1461742673848	G	698.7147	588.7739	GazeData TS:380051370
1461742673869	G	699.519	440.2291	GazeData TS:380051387
1461742673881	G	696.2595	434.8922	GazeData TS:380051404
1461742673900	G	697.4952	442.5949	GazeData TS:380051420
1461742673910	G	693.825	440.1025	GazeData TS:380051437
1461742673930	G	691.0074	440.6526	GazeData TS:380051454
1461742673950	G	694.2435	444.3189	GazeData TS:380051471
1461742673960	G	695.6465	442.8626	GazeData TS:380051487
1461742673981	G	694.9394	444.2263	GazeData TS:380051503
1461742673991	G	694.2284	442.8512	GazeData TS:380051520
1461742674012	G	693.2835	445.6908	GazeData TS:380051537
1461742674022	G	694.0959	448.0723	GazeData TS:380051553
1461742674042	G	694.6027	449.6825	GazeData TS:380051570
1461742674072	G	693.7459	449.6046	GazeData TS:380051587
1461742674072	G	540.4189	489.1346	GazeData TS:380051604
1461742674103	G	398.0139	510.2977	GazeData TS:380051621
1461742674113	G	359.8851	512.4276	GazeData TS:380051637
1461742674134	G	350.4564	513.593	GazeData TS:380051654
1461742674155	G	346.7246	510.7607	GazeData TS:380051671
1461742674165	G	343.0635	511.6348	GazeData TS:380051687
1461742674185	G	323.9386	498.2108	GazeData TS:380051704
1461742674195	G	336.7382	503.6954	GazeData TS:380051720
1461742674215	G	330.5628	498.286	GazeData TS:380051737
1461742674225	G	324.9999	505.9009	GazeData TS:380051753
1461742674246	G	322.6766	499.8952	GazeData TS:380051770
1461742674256	G	314.0573	494.1356	GazeData TS:380051787
1461742674276	G	177.1834	420.8864	GazeData TS:380051804
1461742674307	G	158.8707	424.3342	GazeData TS:380051820
1461742674307	G	156.3569	424.1746	GazeData TS:380051836
1461742674337	G	154.5106	416.5582	GazeData TS:380051853
1461742674358	G	149.8764	414.8003	GazeData TS:380051870
1461742674358	G	148.4297	404.8578	GazeData TS:380051887
1461742674389	G	179.9244	225.3242	GazeData TS:380051903
1461742674389	G	166.8761	174.4076	GazeData TS:380051920
1461742674419	G	180.1172	179.8295	GazeData TS:380051937
1461742674429	G	178.0226	181.1389	GazeData TS:380051953
1461742674450	G	177.2753	181.904	GazeData TS:380051970
1461742674460	G	177.6541	180.9752	GazeData TS:380051987
1461742674480	G	176.7618	180.9844	GazeData TS:380052003
1461742674490	G	178.4034	180.498	GazeData TS:380052020
1461742674511	G	177.9738	182.7103	GazeData TS:380052037
1461742674542	G	177.6737	180.3739	GazeData TS:380052053
1461742674542	G	179.5323	177.9779	GazeData TS:380052070
