1476633354691,-378,0
1476633354701,-378,0
1476633354721,-378,0
1476633354742,-378,0
1476633354751,-378,0
1476633354771,-378,0
1476633354783,-378,0
1476633354802,-378,0
1476633354833,1227,545
1476633354833,1009,616
1476633354861,1000,637
1476633354883,1006,625
1476633354884,1005,614
1476633354912,1005,600
1476633354912,1006,595
1476633354942,1008,596
1476633354952,1010,597
1476633354973,1010,598
1476633354984,1009,601
1476633355002,1008,602
1476633355024,1009,601
1476633355034,1007,600
1476633355054,1006,603
1476633355063,1007,604
1476633355085,1007,607
1476633355113,1007,606
1476633355113,1007,608
1476633355143,1007,611
1476633355154,1008,613
1476633355175,1009,613
1476633355193,1011,614
1476633355204,1012,615
1476633355225,1013,615
1476633355235,1012,616
1476633355254,1010,615
1476633355263,1010,615
1476633355285,1286,623
1476633355304,1554,595
1476633355314,1523,586
1476633355335,1521,587
1476633355364,1523,592
1476633355365,1516,591
1476633355393,1513,591
1476633355404,1510,592
1476633355425,1509,593
1476633355444,1512,596
1476633355456,1515,597
1476633355475,1516,599
1476633355485,1516,599
1476633355505,1522,598
1476633355515,1529,596
1476633355535,1534,594
1476633355565,1538,595
1476633355566,1542,594
1476633355586,1545,596
1476633355615,1584,577
1476633355616,1623,587
1476633355644,1627,582
1476633355656,1613,587
1476633355675,1604,590
1476633355694,1602,581
1476633355705,1599,578
1476633355725,1597,581
1476633355736,1596,586
1476633355756,1597,588
1476633355765,1596,588
1476633355786,1600,585
1476633355814,1597,583
1476633355815,1595,583
1476633355834,1593,582
1476633355844,1591,584
1476633355864,1590,586
1476633355894,1589,585
1476633355895,1592,585
1476633355924,1590,585
1476633355944,1590,585
1476633355954,1588,585
1476633355974,1587,586
1476633355984,1577,588
1476633356004,998,586
1476633356014,709,597
1476633356034,676,577
1476633356044,664,577
1476633356065,666,580
1476633356085,665,582
1476633356115,682,618
1476633356115,696,606
1476633356145,676,600
1476633356155,671,608
1476633356175,670,619
1476633356195,663,615
1476633356205,664,610
1476633356225,664,610
1476633356235,664,613
1476633356255,1026,631
1476633356265,1382,591
1476633356285,1465,600
1476633356315,1479,595
1476633356315,1482,592
1476633356335,1490,598
1476633356365,1522,621
1476633356365,1518,604
1476633356395,1521,605
1476633356405,1527,602
1476633356425,1530,602
1476633356435,1527,601
1476633356455,1516,606
1476633356475,1001,585
1476633356485,757,655
1476633356505,757,633
1476633356515,747,644
1476633356535,747,651
