1476622495800,1184,474
1476622495820,1184,474
1476622495830,1186,475
1476622495850,1187,473
1476622495860,1188,473
1476622495881,1189,473
1476622495912,1188,471
1476622495922,1173,468
1476622495942,931,402
1476622495962,945,410
1476622495975,955,413
1476622495991,956,411
1476622496000,957,417
1476622496025,962,417
1476622496030,960,419
1476622496051,959,421
1476622496081,957,421
1476622496081,958,421
1476622496101,958,422
1476622496113,959,422
1476622496131,962,420
1476622496164,963,419
1476622496176,962,418
1476622496193,962,419
1476622496202,962,418
1476622496225,961,417
1476622496243,962,416
1476622496252,962,416
1476622496275,960,419
1476622496282,961,420
1476622496302,959,420
1476622496313,957,421
1476622496332,957,421
1476622496352,957,421
1476622496363,958,421
1476622496382,957,421
1476622496414,957,422
1476622496414,955,423
1476622496445,943,426
1476622496452,670,490
1476622496474,705,454
1476622496494,695,447
1476622496502,699,452
1476622496524,699,457
1476622496532,697,464
1476622496552,693,464
1476622496563,694,463
1476622496583,696,470
1476622496615,696,470
1476622496615,696,472
1476622496646,695,472
1476622496646,694,472
1476622496676,691,475
1476622496696,690,477
1476622496696,686,477
1476622496726,685,479
1476622496735,685,479
1476622496758,1012,487
1476622496766,1284,491
1476622496790,1409,477
1476622496797,1450,484
1476622496816,1484,483
1476622496840,1501,486
1476622496847,1555,495
1476622496880,1572,484
1476622496880,1563,499
1476622496909,1567,496
1476622496909,1568,496
1476622496929,1566,497
1476622496959,1565,499
1476622496959,1567,500
1476622496989,1568,498
1476622496999,1570,499
1476622497019,1569,502
1476622497039,1567,502
1476622497049,1567,502
1476622497069,1568,502
1476622497079,1570,503
1476622497099,1570,501
1476622497109,1571,500
1476622497129,1571,498
1476622497159,1555,500
1476622497160,1209,559
1476622497180,1234,539
1476622497209,1223,542
1476622497210,1218,549
1476622497240,1221,544
1476622497249,1223,538
1476622497270,1226,540
1476622497290,1229,542
1476622497299,1228,544
1476622497320,1199,544
1476622497329,802,560
1476622497349,743,519
1476622497359,762,521
1476622497379,757,523
1476622497409,760,529
1476622497429,754,528
1476622497430,758,535
1476622497459,756,537
1476622497460,751,542
1476622497490,750,544
1476622497499,753,547
1476622497520,751,547
1476622497540,752,542
1476622497549,753,539
1476622497569,755,535
1476622497580,753,532
1476622497600,753,531
1476622497610,754,534
1476622497630,755,535
1476622497660,756,536
1476622497661,772,534
1476622497680,1254,507
1476622497710,1433,499
1476622497711,1421,509
1476622497741,1423,520
1476622497750,1431,523
1476622497771,1432,525
1476622497780,1435,521
1476622497800,1433,525
1476622497821,1435,523
1476622497830,1436,522
1476622497851,1437,522
1476622497860,1450,519
1476622497881,1460,516
1476622497910,1467,514
1476622497911,1474,509
1476622497931,1478,505
