1476641100916,1130,529
1476641100926,1131,530
1476641100946,1131,532
1476641100977,1132,533
1476641100977,1131,534
1476641101006,1131,535
1476641101027,1131,536
1476641101027,1130,536
1476641101058,1130,536
1476641101059,1131,538
1476641101086,1130,541
1476641101097,1129,543
1476641101116,1127,545
1476641101127,1126,546
1476641101148,1126,548
1476641101167,1127,550
1476641101178,1126,551
1476641101198,1127,552
1476641101208,1126,554
1476641101229,1126,555
1476641101260,1125,556
1476641101260,1126,556
1476641101289,1126,557
1476641101300,1127,557
1476641101319,1127,557
1476641101339,1127,557
1476641101339,1125,558
1476641101369,1126,560
1476641101380,1126,561
1476641101400,1127,560
1476641101410,1126,562
1476641101430,1126,563
1476641101450,1125,564
1476641101460,1125,565
1476641101480,1125,563
1476641101510,1127,564
1476641101511,1131,563
1476641101539,1135,563
1476641101550,1139,564
1476641101569,1142,564
1476641101589,1143,565
1476641101600,1145,566
1476641101619,1158,564
1476641101630,1614,494
1476641101650,1616,520
1476641101660,1633,521
1476641101680,1635,525
1476641101700,1634,527
1476641101711,1632,529
1476641101730,1633,531
1476641101739,1633,530
1476641101761,1632,531
1476641101789,1632,535
1476641101789,1632,535
1476641101819,1633,532
1476641101839,1633,533
1476641101839,1634,533
1476641101869,1634,533
1476641101881,1255,523
1476641101900,835,471
1476641101910,777,485
1476641101930,753,486
1476641101939,739,494
1476641101960,734,498
1476641101977,698,485
1476641102006,686,510
1476641102006,698,512
1476641102026,696,510
1476641102056,702,509
1476641102056,699,510
1476641102086,702,513
1476641102096,701,516
1476641102116,701,514
1476641102136,703,514
1476641102146,704,513
1476641102166,702,514
1476641102176,703,515
1476641102196,704,516
1476641102206,707,517
1476641102226,1110,503
1476641102256,1298,478
1476641102256,1291,492
1476641102276,1298,500
1476641102306,1304,499
1476641102306,1304,503
1476641102336,1306,503
1476641102346,1308,503
1476641102366,1309,500
1476641102386,1310,503
1476641102396,1312,500
1476641102416,1312,500
1476641102426,1313,501
1476641102446,1311,502
1476641102456,1312,504
1476641102476,1313,504
1476641102506,1313,503
1476641102506,1311,503
1476641102526,1312,503
1476641102556,1312,504
1476641102556,1311,503
1476641102586,1311,504
1476641102596,1310,504
1476641102616,1309,504
1476641102626,1310,504
1476641102647,1311,504
1476641102667,1311,505
1476641102677,1311,506
1476641102697,1301,511
1476641102707,1293,521
