1490948402788,1132,495
1490948402798,1135,493
1490948402818,1135,488
1490948402838,1133,487
1490948402849,1133,489
1490948402869,1136,486
1490948402878,1136,486
1490948402898,1135,485
1490948402928,1135,483
1490948402928,1135,479
1490948402959,1135,481
1490948402978,1135,483
1490948402978,1133,480
1490948403009,1133,480
1490948403009,1134,478
1490948403039,1135,475
1490948403048,1134,478
1490948403069,1135,479
1490948403078,1136,484
1490948403098,1127,481
1490948403119,877,351
1490948403128,880,380
1490948403148,863,375
1490948403178,864,378
1490948403178,860,375
1490948403209,860,367
1490948403209,855,366
1490948403228,851,366
1490948403259,850,360
1490948403259,844,359
1490948403289,843,359
1490948403298,843,363
1490948403319,841,362
1490948403328,843,363
1490948403348,842,362
1490948403369,843,360
1490948403378,843,356
1490948403398,836,353
1490948403428,820,350
1490948403428,804,350
1490948403459,789,347
1490948403459,778,343
1490948403478,762,340
1490948403509,748,337
1490948403509,738,333
1490948403539,725,330
1490948403548,714,327
1490948403569,701,323
1490948403578,690,319
1490948403598,678,316
1490948403619,667,311
1490948403628,657,307
1490948403648,650,306
1490948403659,643,303
1490948403678,634,300
1490948403709,633,300
1490948403709,1094,261
1490948403728,1525,285
1490948403759,1578,298
1490948403759,1622,282
1490948403789,1632,275
1490948403798,1643,281
1490948403820,1664,289
1490948403829,1636,338
1490948403852,1652,335
1490948403859,1647,316
1490948403880,1640,314
1490948403900,1633,317
1490948403910,1637,325
1490948403930,1640,320
1490948403940,1640,324
1490948403960,1636,325
1490948403990,1638,326
1490948403990,1639,322
1490948404010,1639,322
1490948404040,1642,323
1490948404040,1638,321
1490948404070,1137,303
1490948404080,754,337
1490948404100,712,305
1490948404110,681,283
1490948404130,668,280
1490948404150,656,285
1490948404160,635,287
1490948404180,569,280
1490948404190,600,286
1490948404210,610,279
1490948404240,606,284
1490948404240,612,282
1490948404270,603,272
1490948404290,596,275
1490948404290,596,277
1490948404320,584,276
1490948404330,578,269
1490948404350,578,267
1490948404360,574,263
1490948404380,572,258
1490948404400,570,257
1490948404410,566,254
1490948404430,565,255
1490948404440,563,251
1490948404460,561,249
1490948404490,563,248
1490948404490,560,249
1490948404520,558,249
1490948404540,558,248
1490948404540,558,251
1490948404570,559,253
1490948404580,557,254
1490948404600,554,253
1490948404610,554,254
1490948404630,554,253
1490948404650,553,253
1490948404660,552,255
1490948404680,552,261
1490948404690,557,263
1490948404710,1050,241
1490948404740,1409,258
1490948404740,1503,255
1490948404770,1532,270
1490948404770,1543,269
1490948404790,1547,276
1490948404820,1581,295
1490948404820,1580,287
1490948404850,1588,310
1490948404860,1583,335
1490948404880,1584,321
1490948404900,1543,316
1490948404910,890,360
1490948404930,564,286
1490948404940,540,284
1490948404960,515,296
1490948404970,524,316
1490948404990,528,318
