1476641474795,-378,0
1476641474815,-378,0
1476641474845,1114,555
1476641474845,1106,552
1476641474865,1100,546
1476641474875,1093,542
1476641474896,1085,535
1476641474905,1077,532
1476641474927,1066,526
1476641474955,1060,521
1476641474977,1054,516
1476641474978,1049,509
1476641475005,1043,504
1476641475005,1034,497
1476641475036,1025,488
1476641475046,1015,484
1476641475065,1009,480
1476641475077,1004,473
1476641475096,998,467
1476641475116,993,464
1476641475127,988,460
1476641475146,985,457
1476641475177,979,456
1476641475178,972,453
1476641475205,967,450
1476641475227,957,448
1476641475236,955,446
1476641475256,953,443
1476641475256,954,442
1476641475286,949,442
1476641475296,945,443
1476641475318,945,444
1476641475327,945,445
1476641475346,946,447
1476641475356,942,447
1476641475377,671,483
1476641475396,692,514
1476641475406,674,502
1476641475427,672,501
1476641475456,671,503
1476641475456,665,504
1476641475486,660,505
1476641475506,662,502
1476641475517,667,502
1476641475536,668,503
1476641475547,667,504
1476641475567,665,503
1476641475578,665,504
1476641475597,662,505
1476641475606,662,503
1476641475627,663,504
1476641475648,662,504
1476641475657,664,504
1476641475679,664,503
1476641475707,664,503
1476641475707,663,504
1476641475737,662,503
1476641475757,676,506
1476641475769,1328,506
1476641475788,1601,506
1476641475798,1602,530
1476641475819,1599,522
1476641475829,1594,525
1476641475850,1593,526
1476641475858,1595,529
1476641475880,1592,526
1476641475888,1592,530
1476641475908,1590,531
1476641475928,1589,531
1476641475938,1588,530
1476641475958,1590,531
1476641475988,1611,529
1476641475988,1561,531
1476641476018,1591,531
1476641476038,1586,539
1476641476038,1581,532
1476641476068,1589,537
1476641476078,1584,535
1476641476098,1583,537
1476641476108,1583,538
1476641476128,1583,541
1476641476138,1589,536
1476641476158,1842,392
1476641476179,2021,347
1476641476209,2003,333
1476641476209,1995,331
1476641476239,1991,331
1476641476249,1991,333
1476641476269,1989,338
1476641476279,1989,339
1476641476299,1954,343
1476641476319,1164,363
1476641476329,704,443
1476641476350,637,475
1476641476359,628,487
1476641476379,616,485
1476641476409,604,487
1476641476409,619,501
1476641476429,578,503
1476641476459,601,487
1476641476459,605,488
1476641476489,623,488
1476641476499,621,486
1476641476519,622,485
1476641476529,627,483
1476641476549,629,483
1476641476569,626,483
1476641476579,628,484
1476641476599,626,485
1476641476609,628,485
1476641476629,628,487
1476641476654,628,486
1476641476654,627,489
1476641476673,626,491
1476641476693,627,495
1476641476703,628,498
1476641476723,628,500
1476641476753,626,502
1476641476754,625,504
1476641476783,624,505
1476641476803,625,507
1476641476813,624,509
1476641476833,623,512
1476641476843,624,515
1476641476863,622,516
1476641476873,621,517
1476641476893,620,518
1476641476903,619,521
1476641476923,617,523
