1491313747473,1143,693
1491313747473,1142,693
1491313747504,1142,694
1491313747504,1142,694
1491313747533,1142,695
1491313747554,1142,695
1491313747563,1141,695
1491313747584,1141,695
1491313747594,1140,694
1491313747615,1141,693
1491313747625,1141,694
1491313747645,1140,695
1491313747656,1140,694
1491313747676,1140,694
1491313747707,1141,694
1491313747726,1141,694
1491313747726,1141,695
1491313747756,1141,696
1491313747766,1140,696
1491313747786,1139,696
1491313747796,1139,696
1491313747817,1138,697
1491313747827,1137,698
1491313747846,1137,696
1491313747867,1137,697
1491313747877,1137,698
1491313747897,1137,698
1491313747907,1138,698
1491313747927,1136,697
1491313747957,1133,694
1491313747957,1132,691
1491313747987,1130,689
1491313748007,1128,686
1491313748008,1126,684
1491313748038,1124,680
1491313748047,1124,677
1491313748069,1123,674
1491313748078,1121,670
1491313748099,1118,666
1491313748109,1117,664
1491313748130,1115,662
1491313748160,846,651
1491313748160,702,589
1491313748191,713,607
1491313748191,718,614
1491313748210,721,612
1491313748241,725,607
1491313748241,727,610
1491313748272,721,610
1491313748282,719,608
1491313748302,720,608
1491313748311,721,606
1491313748332,719,608
1491313748342,718,608
1491313748362,713,603
1491313748382,709,595
1491313748392,706,587
1491313748412,703,580
1491313748443,698,576
1491313748443,696,571
1491313748473,690,566
1491313748483,686,561
1491313748503,686,558
1491313748523,1094,508
1491313748523,1468,512
1491313748553,1520,516
1491313748562,1531,515
1491313748583,1546,516
1491313748592,1552,520
1491313748613,1571,519
1491313748623,1601,534
1491313748642,1594,537
1491313748663,1591,537
1491313748693,1590,540
1491313748693,1594,544
1491313748722,1592,546
1491313748723,1592,544
1491313748753,1591,543
1491313748773,1589,543
1491313748773,1589,544
1491313748803,1590,546
1491313748813,1592,549
1491313748835,1593,552
1491313748845,1595,554
1491313748865,1597,556
1491313748875,1598,556
1491313748894,1599,557
1491313748926,1600,557
1491313748926,1601,558
1491313748956,1602,560
1491313748956,1603,561
1491313748975,1609,570
1491313749006,1918,1106
1491313749006,1907,1308
1491313749037,1869,1321
1491313749037,1876,1339
1491313749067,1878,1343
1491313749077,1879,1354
1491313749097,1882,1351
1491313749117,1880,1352
1491313749127,1867,1383
1491313749147,1851,1354
1491313749157,1863,1361
1491313749177,1867,1368
1491313749207,1862,1367
1491313749208,1867,1370
1491313749238,1868,1365
1491313749258,1867,1368
1491313749258,1864,1375
1491313749288,1858,1380
1491313749298,1859,1379
1491313749318,1847,1376
1491313749328,1304,1085
1491313749348,934,882
1491313749358,768,771
1491313749378,721,695
1491313749408,697,668
1491313749409,679,653
1491313749428,656,601
1491313749438,633,613
1491313749458,637,615
1491313749489,642,617
1491313749490,644,613
1491313749521,640,615
1491313749531,640,613
1491313749551,640,614
1491313749561,640,609
1491313749581,640,609
1491313749601,640,608
1491313749611,642,607
1491313749631,643,608
1491313749641,641,608
1491313749661,641,610
1491313749671,642,609
1491313749691,643,608
1491313749721,641,611
1491313749721,640,610
1491313749741,642,612
1491313749771,642,610
1491313749771,643,609
1491313749801,643,609
1491313749811,644,608
1491313749832,644,607
1491313749842,644,605
1491313749862,643,605
1491313749882,644,606
1491313749892,642,605
1491313749912,641,606
1491313749923,640,606
1491313749943,641,608
1491313749973,641,610
1491313749973,643,611
1491313750003,654,613
