1490948343782,1125,748
1490948343803,1125,748
1490948343813,1125,748
1490948343833,1126,749
1490948343865,1126,750
1490948343865,1128,750
1490948343895,1128,751
1490948343895,1129,752
1490948343925,1132,753
1490948343945,1133,751
1490948343955,1132,754
1490948343975,1133,753
1490948343986,1131,753
1490948344007,1130,753
1490948344019,1132,752
1490948344039,1133,751
1490948344051,1131,753
1490948344072,1132,752
1490948344081,1133,751
1490948344103,1132,752
1490948344135,1133,753
1490948344136,1134,754
1490948344162,1133,755
1490948344162,1133,758
1490948344193,1132,758
1490948344205,1132,761
1490948344225,1131,762
1490948344236,1129,764
1490948344256,1129,763
1490948344268,1129,764
1490948344287,1129,764
1490948344296,1128,766
1490948344319,1129,765
1490948344350,1129,764
1490948344351,1128,764
1490948344379,1127,765
1490948344379,1128,768
1490948344410,1127,770
1490948344433,1125,770
1490948344435,1119,762
1490948344460,1111,753
1490948344472,1103,743
1490948344491,1094,733
1490948344502,1083,725
1490948344524,1076,717
1490948344535,1068,708
1490948344553,1058,701
1490948344562,1050,692
1490948344585,1043,685
1490948344614,1036,678
1490948344618,1029,671
1490948344635,1022,667
1490948344644,1017,662
1490948344667,1012,659
1490948344688,1009,652
1490948344707,1006,650
1490948344719,1001,648
1490948344739,997,646
1490948344757,996,642
1490948344768,1008,637
1490948344788,1510,543
1490948344801,1603,584
1490948344819,1602,572
1490948344828,1613,567
1490948344851,1608,564
1490948344860,1611,562
1490948344882,1611,558
1490948344891,1609,559
1490948344911,1610,559
1490948344941,1609,558
1490948344941,1607,559
1490948344971,1607,559
1490948344991,1607,559
1490948344991,1607,557
1490948345021,1608,558
1490948345031,1608,559
1490948345051,1606,559
1490948345061,1605,557
1490948345081,1603,556
1490948345101,1603,557
1490948345111,1606,557
1490948345131,1606,558
1490948345141,1606,558
1490948345161,1607,559
1490948345191,1607,558
1490948345202,1607,558
1490948345223,1605,559
1490948345242,1214,532
1490948345252,871,531
1490948345272,748,527
1490948345282,723,512
1490948345302,699,513
1490948345312,688,510
1490948345332,644,513
1490948345352,655,541
1490948345362,654,521
1490948345382,645,522
1490948345392,643,523
1490948345412,645,520
1490948345442,649,519
1490948345442,650,510
1490948345472,647,512
1490948345492,653,512
1490948345492,652,512
1490948345522,653,512
1490948345532,650,512
1490948345552,651,511
1490948345562,652,512
1490948345582,653,512
1490948345602,651,511
1490948345612,657,511
1490948345632,1198,716
1490948345642,1580,813
1490948345662,1698,861
1490948345692,1727,869
1490948345692,1745,878
1490948345722,1759,890
1490948345742,1817,914
1490948345742,1815,910
1490948345772,1822,889
1490948345782,1810,902
1490948345802,1810,899
1490948345812,1808,903
1490948345832,1811,907
1490948345842,1813,911
1490948345862,1814,912
1490948345882,1812,911
1490948345892,1812,917
1490948345912,1812,917
1490948345942,1815,920
1490948345942,1809,916
1490948345972,1663,564
1490948345992,1569,415
1490948345992,1581,460
1490948346022,1585,462
1490948346032,1589,468
1490948346052,1586,472
1490948346062,1585,471
1490948346082,1582,473
1490948346092,1576,471
1490948346112,1574,470
1490948346132,1574,470
1490948346142,1573,471
1490948346162,1575,472
